5;synthetic_refinery;1336.00;10.00;376.00;6.16;0
5;fuel_silo;1357.00;10.00;407.00;1.09;0
5;rocket_site;1349.00;10.00;414.00;1.59;0
5;nuclear_reactor;1338.00;10.00;438.00;3.15;0
6;arms_factory;1397.00;10.00;555.00;4.03;0
6;arms_factory;1382.00;10.00;553.00;0.41;0
6;arms_factory;1415.00;10.00;562.00;1.97;0
6;arms_factory;1408.00;10.00;550.00;4.63;0
6;arms_factory;1391.00;10.00;575.00;2.47;0
6;arms_factory;1393.00;10.00;558.00;5.14;0
6;industrial_complex;1383.00;10.00;573.00;0.41;0
6;industrial_complex;1412.00;10.00;565.00;4.54;0
6;industrial_complex;1406.00;10.00;553.00;0.92;0
6;industrial_complex;1404.00;10.00;563.00;2.48;0
6;industrial_complex;1389.00;10.00;561.00;5.14;0
6;industrial_complex;1415.00;10.00;575.00;2.98;0
6;air_base;1382.00;10.00;559.00;4.19;0
6;supply_node;1397.00;10.00;562.00;2.12;0
6;bunker;1401.00;10.00;566.00;3.59;0
6;anti_air_building;1395.00;10.00;554.00;6.25;0
6;anti_air_building;1385.00;10.00;569.00;2.64;0
6;anti_air_building;1413.00;10.00;561.00;5.65;0
6;synthetic_refinery;1404.00;10.00;549.00;2.04;0
6;fuel_silo;1406.00;10.00;559.00;4.70;0
6;rocket_site;1381.00;10.00;572.00;4.10;0
6;nuclear_reactor;1384.00;10.00;555.00;0.48;0
7;arms_factory;1443.00;10.00;569.00;1.97;0
7;arms_factory;1433.00;10.00;561.00;4.63;0
7;arms_factory;1444.00;10.00;571.00;2.47;0
7;arms_factory;1433.00;10.00;575.00;5.14;0
7;arms_factory;1434.00;10.00;559.00;0.41;0
7;arms_factory;1454.00;10.00;550.00;4.54;0
7;industrial_complex;1431.00;10.00;570.00;0.92;0
7;industrial_complex;1444.00;10.00;564.00;2.48;0
7;industrial_complex;1453.00;10.00;574.00;5.14;0
7;industrial_complex;1443.00;10.00;566.00;2.98;0
7;industrial_complex;1446.00;10.00;562.00;4.19;0
7;industrial_complex;1449.00;10.00;551.00;0.92;0
7;air_base;1451.00;10.00;568.00;3.59;0
7;supply_node;1447.00;10.00;571.00;1.36;0
7;supply_node;1459.00;10.00;560.00;4.29;0
7;supply_node;1438.00;10.00;559.00;0.59;0
7;bunker;1450.00;10.00;558.00;2.04;0
7;bunker;1441.00;10.00;575.00;4.70;0
7;bunker;1451.00;10.00;553.00;2.54;0
7;anti_air_building;1431.00;10.00;557.00;4.10;0
7;anti_air_building;1443.00;10.00;553.00;0.48;0
7;anti_air_building;1438.00;10.00;566.00;3.15;0
7;synthetic_refinery;1441.00;10.00;562.00;6.16;0
7;fuel_silo;1444.00;10.00;551.00;1.09;0
7;rocket_site;1443.00;10.00;560.00;1.59;0
7;nuclear_reactor;1466.00;10.00;574.00;3.15;0
8;arms_factory;1416.00;10.00;532.00;2.47;0
8;arms_factory;1430.00;10.00;522.00;5.14;0
8;arms_factory;1424.00;10.00;525.00;0.41;0
8;arms_factory;1444.00;10.00;526.00;4.54;0
8;arms_factory;1436.00;10.00;531.00;0.92;0
8;arms_factory;1458.00;10.00;534.00;2.48;0
8;industrial_complex;1391.00;10.00;518.00;5.14;0
8;industrial_complex;1387.00;10.00;525.00;2.98;0
8;industrial_complex;1391.00;10.00;510.00;4.19;0
8;industrial_complex;1394.00;10.00;515.00;0.92;0
8;industrial_complex;1396.00;10.00;524.00;3.59;0
8;industrial_complex;1408.00;10.00;527.00;6.25;0
8;air_base;1406.00;10.00;531.00;2.64;0
8;supply_node;1402.00;10.00;522.00;0.59;0
8;supply_node;1429.00;10.00;514.00;3.53;0
8;supply_node;1419.00;10.00;529.00;5.01;0
8;supply_node;1456.00;10.00;531.00;2.76;0
8;supply_node;1438.00;10.00;528.00;5.70;0
8;supply_node;1456.00;10.00;517.00;0.90;0
8;supply_node;1387.00;10.00;520.00;4.94;0
8;bunker;1384.00;10.00;517.00;6.16;0
8;bunker;1415.00;10.00;511.00;1.09;0
8;bunker;1422.00;10.00;531.00;5.21;0
8;bunker;1428.00;10.00;512.00;1.59;0
8;bunker;1432.00;10.00;528.00;3.15;0
8;bunker;1447.00;10.00;517.00;0.99;0
8;bunker;1458.00;10.00;532.00;3.66;0
8;anti_air_building;1452.00;10.00;531.00;0.04;0
8;anti_air_building;1452.00;10.00;516.00;1.60;0
8;anti_air_building;1444.00;10.00;520.00;5.72;0
8;synthetic_refinery;1454.00;10.00;510.00;0.65;0
8;fuel_silo;1409.00;10.00;516.00;4.77;0
8;rocket_site;1386.00;10.00;535.00;4.17;0
8;nuclear_reactor;1442.00;10.00;518.00;5.37;0
9;arms_factory;1432.00;10.00;400.00;0.41;0
9;arms_factory;1434.00;10.00;377.00;4.54;0
9;arms_factory;1465.00;10.00;458.00;0.92;0
9;arms_factory;1426.00;10.00;452.00;2.48;0
9;arms_factory;1397.00;10.00;474.00;5.14;0
9;arms_factory;1382.00;10.00;453.00;2.98;0
9;industrial_complex;1438.00;10.00;439.00;4.19;0
9;industrial_complex;1448.00;10.00;386.00;0.92;0
9;industrial_complex;1410.00;10.00;404.00;3.59;0
9;industrial_complex;1389.00;10.00;480.00;6.25;0
9;industrial_complex;1447.00;10.00;398.00;2.64;0
9;industrial_complex;1462.00;10.00;386.00;5.65;0
9;air_base;1404.00;10.00;373.00;2.04;0
9;supply_node;1424.00;10.00;482.00;5.01;0
9;supply_node;1397.00;10.00;420.00;2.76;0
9;supply_node;1462.00;10.00;377.00;5.70;0
9;supply_node;1456.00;10.00;437.00;0.90;0
9;supply_node;1426.00;10.00;425.00;4.94;0
9;supply_node;1432.00;10.00;403.00;0.13;0
9;supply_node;1418.00;10.00;392.00;3.07;0
9;supply_node;1414.00;10.00;377.00;0.83;0
9;supply_node;1384.00;10.00;483.00;2.31;0
9;supply_node;1437.00;10.00;441.00;5.24;0
9;supply_node;1431.00;10.00;461.00;1.55;0
9;supply_node;1395.00;10.00;382.00;4.48;0
9;supply_node;1392.00;10.00;449.00;1.13;0
9;supply_node;1462.00;10.00;457.00;3.71;0
9;supply_node;1383.00;10.00;391.00;0.37;0
9;supply_node;1458.00;10.00;479.00;1.85;0
9;supply_node;1460.00;10.00;391.00;5.89;0
9;supply_node;1414.00;10.00;408.00;2.54;0
9;supply_node;1440.00;10.00;480.00;4.02;0
9;supply_node;1460.00;10.00;417.00;1.78;0
9;supply_node;1387.00;10.00;434.00;3.25;0
9;supply_node;1391.00;10.00;467.00;6.19;0
9;supply_node;1448.00;10.00;376.00;2.49;0
9;supply_node;1431.00;10.00;379.00;5.43;0
9;supply_node;1413.00;10.00;441.00;2.08;0
9;supply_node;1402.00;10.00;484.00;4.67;0
9;supply_node;1414.00;10.00;456.00;1.32;0
9;supply_node;1399.00;10.00;402.00;2.80;0
9;supply_node;1442.00;10.00;418.00;0.55;0
9;supply_node;1411.00;10.00;425.00;3.49;0
9;supply_node;1411.00;10.00;472.00;4.97;0
9;supply_node;1447.00;10.00;461.00;2.73;0
9;supply_node;1384.00;10.00;412.00;4.20;0
9;supply_node;1452.00;10.00;402.00;0.86;0
9;supply_node;1441.00;10.00;389.00;4.90;0
9;bunker;1402.00;10.00;439.00;5.44;0
9;bunker;1464.00;10.00;389.00;2.17;0
9;bunker;1396.00;10.00;374.00;4.84;0
9;bunker;1408.00;10.00;465.00;1.23;0
9;bunker;1382.00;10.00;461.00;2.78;0
9;bunker;1452.00;10.00;463.00;0.62;0
9;bunker;1413.00;10.00;440.00;1.83;0
9;bunker;1417.00;10.00;455.00;5.95;0
9;bunker;1399.00;10.00;398.00;2.68;0
9;bunker;1442.00;10.00;450.00;3.90;0
9;bunker;1386.00;10.00;439.00;1.73;0
9;bunker;1453.00;10.00;403.00;4.40;0
9;bunker;1439.00;10.00;403.00;5.96;0
9;bunker;1414.00;10.00;374.00;2.34;0
9;bunker;1458.00;10.00;438.00;0.18;0
9;bunker;1413.00;10.00;406.00;1.39;0
9;bunker;1441.00;10.00;488.00;4.40;0
9;bunker;1413.00;10.00;423.00;0.79;0
9;bunker;1467.00;10.00;408.00;4.91;0
9;bunker;1385.00;10.00;482.00;0.18;0
9;bunker;1384.00;10.00;410.00;2.85;0
9;bunker;1425.00;10.00;387.00;0.69;0
9;bunker;1458.00;10.00;459.00;1.90;0
9;bunker;1448.00;10.00;374.00;4.91;0
9;bunker;1410.00;10.00;487.00;1.29;0
9;bunker;1396.00;10.00;418.00;3.96;0
9;bunker;1439.00;10.00;382.00;0.34;0
9;bunker;1457.00;10.00;466.00;3.36;0
9;bunker;1380.00;10.00;393.00;4.57;0
9;bunker;1427.00;10.00;473.00;2.41;0
9;bunker;1432.00;10.00;470.00;0.25;0
9;bunker;1429.00;10.00;430.00;0.35;0
9;bunker;1440.00;10.00;386.00;4.47;0
9;bunker;1446.00;10.00;410.00;0.85;0
9;bunker;1466.00;10.00;374.00;3.87;0
9;anti_air_building;1446.00;10.00;385.00;5.08;0
9;anti_air_building;1399.00;10.00;392.00;2.92;0
9;anti_air_building;1380.00;10.00;479.00;5.58;0
9;synthetic_refinery;1446.00;10.00;396.00;0.86;0
9;fuel_silo;1458.00;10.00;385.00;3.52;0
9;rocket_site;1445.00;10.00;466.00;4.03;0
9;nuclear_reactor;1459.00;10.00;477.00;5.59;0
10;arms_factory;1509.00;10.00;389.00;0.92;0
10;arms_factory;1546.00;10.00;405.00;2.48;0
10;arms_factory;1494.00;10.00;415.00;5.14;0
10;arms_factory;1563.00;10.00;414.00;2.98;0
10;arms_factory;1502.00;10.00;401.00;4.19;0
10;arms_factory;1545.00;10.00;437.00;0.92;0
10;industrial_complex;1544.00;10.00;434.00;3.59;0
10;industrial_complex;1506.00;10.00;426.00;6.25;0
10;industrial_complex;1546.00;10.00;396.00;2.64;0
10;industrial_complex;1552.00;10.00;393.00;5.65;0
10;industrial_complex;1510.00;10.00;443.00;2.04;0
10;industrial_complex;1493.00;10.00;389.00;4.70;0
10;air_base;1521.00;10.00;451.00;2.54;0
10;supply_node;1526.00;10.00;381.00;5.70;0
10;supply_node;1536.00;10.00;444.00;0.90;0
10;supply_node;1549.00;10.00;415.00;4.94;0
10;supply_node;1534.00;10.00;396.00;0.13;0
10;supply_node;1493.00;10.00;403.00;3.07;0
10;supply_node;1550.00;10.00;437.00;0.83;0
10;supply_node;1505.00;10.00;423.00;2.31;0
10;supply_node;1551.00;10.00;391.00;5.24;0
10;supply_node;1518.00;10.00;440.00;1.55;0
10;supply_node;1562.00;10.00;428.00;4.48;0
10;supply_node;1519.00;10.00;455.00;1.13;0
10;supply_node;1498.00;10.00;442.00;3.71;0
10;supply_node;1509.00;10.00;391.00;0.37;0
10;supply_node;1489.00;10.00;420.00;1.85;0
10;supply_node;1563.00;10.00;407.00;5.89;0
10;supply_node;1495.00;10.00;387.00;2.54;0
10;bunker;1539.00;10.00;448.00;4.17;0
10;bunker;1502.00;10.00;450.00;5.37;0
10;bunker;1497.00;10.00;395.00;3.21;0
10;bunker;1558.00;10.00;391.00;6.23;0
10;bunker;1497.00;10.00;418.00;1.16;0
10;bunker;1523.00;10.00;375.00;5.28;0
10;bunker;1567.00;10.00;428.00;0.55;0
10;bunker;1547.00;10.00;443.00;3.22;0
10;bunker;1543.00;10.00;419.00;5.88;0
10;bunker;1490.00;10.00;390.00;3.73;0
10;bunker;1503.00;10.00;418.00;3.83;0
10;bunker;1511.00;10.00;443.00;1.67;0
10;bunker;1531.00;10.00;398.00;4.33;0
10;bunker;1508.00;10.00;395.00;0.71;0
10;bunker;1568.00;10.00;417.00;3.73;0
10;bunker;1513.00;10.00;451.00;0.11;0
10;anti_air_building;1508.00;10.00;407.00;2.78;0
10;anti_air_building;1559.00;10.00;419.00;5.44;0
10;anti_air_building;1495.00;10.00;396.00;2.17;0
10;synthetic_refinery;1539.00;10.00;402.00;4.84;0
10;fuel_silo;1553.00;10.00;428.00;1.23;0
10;rocket_site;1504.00;10.00;413.00;0.62;0
10;nuclear_reactor;1551.00;10.00;388.00;1.83;0
11;arms_factory;1502.00;10.00;514.00;5.14;0
11;arms_factory;1486.00;10.00;487.00;2.98;0
11;arms_factory;1516.00;10.00;520.00;4.19;0
11;arms_factory;1489.00;10.00;468.00;0.92;0
11;arms_factory;1491.00;10.00;492.00;3.59;0
11;arms_factory;1486.00;10.00;503.00;6.25;0
11;industrial_complex;1510.00;10.00;510.00;2.64;0
11;industrial_complex;1494.00;10.00;534.00;5.65;0
11;industrial_complex;1503.00;10.00;504.00;2.04;0
11;industrial_complex;1508.00;10.00;513.00;4.70;0
11;industrial_complex;1512.00;10.00;533.00;2.54;0
11;industrial_complex;1502.00;10.00;521.00;4.10;0
11;air_base;1513.00;10.00;483.00;0.48;0
11;supply_node;1494.00;10.00;526.00;4.94;0
11;supply_node;1514.00;10.00;519.00;0.13;0
11;supply_node;1505.00;10.00;483.00;3.07;0
11;supply_node;1490.00;10.00;507.00;0.83;0
11;supply_node;1519.00;10.00;490.00;2.31;0
11;supply_node;1506.00;10.00;501.00;5.24;0
11;supply_node;1490.00;10.00;488.00;1.55;0
11;supply_node;1491.00;10.00;470.00;4.48;0
11;bunker;1522.00;10.00;512.00;0.04;0
11;bunker;1519.00;10.00;488.00;1.60;0
11;bunker;1504.00;10.00;479.00;5.72;0
11;bunker;1487.00;10.00;486.00;0.65;0
11;bunker;1500.00;10.00;504.00;4.77;0
11;bunker;1494.00;10.00;510.00;0.04;0
11;bunker;1495.00;10.00;532.00;4.17;0
11;bunker;1499.00;10.00;472.00;5.37;0
11;anti_air_building;1494.00;10.00;528.00;3.21;0
11;anti_air_building;1512.00;10.00;499.00;6.23;0
11;anti_air_building;1505.00;10.00;495.00;1.16;0
11;synthetic_refinery;1509.00;10.00;526.00;5.28;0
11;fuel_silo;1486.00;10.00;476.00;0.55;0
11;rocket_site;1497.00;10.00;512.00;5.88;0
11;nuclear_reactor;1486.00;10.00;518.00;3.73;0
12;arms_factory;1535.00;10.00;582.00;4.19;0
12;arms_factory;1553.00;10.00;548.00;0.92;0
12;arms_factory;1507.00;10.00;556.00;3.59;0
12;arms_factory;1532.00;10.00;550.00;6.25;0
12;arms_factory;1537.00;10.00;575.00;2.64;0
12;arms_factory;1491.00;10.00;580.00;5.65;0
12;industrial_complex;1515.00;10.00;548.00;2.04;0
12;industrial_complex;1567.00;10.00;550.00;4.70;0
12;industrial_complex;1501.00;10.00;549.00;2.54;0
12;industrial_complex;1494.00;10.00;573.00;4.10;0
12;industrial_complex;1534.00;10.00;578.00;0.48;0
12;industrial_complex;1551.00;10.00;587.00;3.15;0
12;air_base;1513.00;10.00;551.00;6.16;0
12;supply_node;1542.00;10.00;578.00;3.07;0
12;supply_node;1484.00;10.00;562.00;0.83;0
12;supply_node;1527.00;10.00;560.00;2.31;0
12;supply_node;1513.00;10.00;553.00;5.24;0
12;supply_node;1498.00;10.00;569.00;1.55;0
12;supply_node;1491.00;10.00;582.00;4.48;0
12;supply_node;1525.00;10.00;584.00;1.13;0
12;supply_node;1495.00;10.00;553.00;3.71;0
12;supply_node;1562.00;10.00;583.00;0.37;0
12;supply_node;1513.00;10.00;575.00;1.85;0
12;supply_node;1560.00;10.00;569.00;5.89;0
12;supply_node;1542.00;10.00;557.00;2.54;0
12;supply_node;1560.00;10.00;553.00;4.02;0
12;naval_base;1562.00;10.00;588.00;-2.68;469
12;naval_base;1536.00;10.00;588.00;-4.19;9052
12;naval_base;1543.00;10.00;588.00;-2.94;9052
12;naval_base;1502.00;10.00;588.00;-4.05;2749
12;bunker;1519.00;10.00;581.00;5.28;0
12;bunker;1556.00;10.00;568.00;0.55;0
12;bunker;1483.00;10.00;567.00;3.22;0
12;bunker;1554.00;10.00;584.00;5.88;0
12;bunker;1488.00;10.00;573.00;3.73;0
12;bunker;1534.00;10.00;557.00;3.83;0
12;bunker;1554.00;10.00;550.00;1.67;0
12;bunker;1520.00;10.00;583.00;4.33;0
12;bunker;1522.00;10.00;553.00;0.71;0
12;bunker;1496.00;10.00;575.00;3.73;0
12;bunker;1539.00;10.00;548.00;0.11;0
12;bunker;1497.00;10.00;557.00;2.78;0
12;bunker;1546.00;10.00;578.00;5.44;0
12;coastal_bunker;1559.00;10.00;588.00;-2.68;0
12;coastal_bunker;1492.00;10.00;588.00;-3.28;0
12;coastal_bunker;1529.00;10.00;588.00;-4.19;0
12;coastal_bunker;1546.00;10.00;588.00;-3.52;0
12;dockyard;1526.00;10.00;588.00;-2.03;0
12;anti_air_building;1485.00;10.00;572.00;1.83;0
12;anti_air_building;1555.00;10.00;575.00;5.95;0
12;anti_air_building;1487.00;10.00;576.00;2.68;0
12;synthetic_refinery;1533.00;10.00;570.00;3.90;0
12;fuel_silo;1564.00;10.00;547.00;1.73;0
12;rocket_site;1533.00;10.00;549.00;5.96;0
12;nuclear_reactor;1546.00;10.00;574.00;2.34;0
12;floating_harbor;1538.63;9.50;594.86;0.20;27
12;floating_harbor;1492.99;9.50;595.93;-0.14;7656
12;floating_harbor;1508.74;9.50;592.13;1.11;8408
12;floating_harbor;1555.87;9.50;595.26;0.46;11684
13;arms_factory;1564.00;10.00;511.00;3.59;0
13;arms_factory;1548.00;10.00;528.00;6.25;0
13;arms_factory;1559.00;10.00;507.00;2.64;0
13;arms_factory;1554.00;10.00;528.00;5.65;0
13;arms_factory;1556.00;10.00;508.00;2.04;0
13;arms_factory;1559.00;10.00;531.00;4.70;0
13;industrial_complex;1562.00;10.00;508.00;2.54;0
13;industrial_complex;1547.00;10.00;526.00;4.10;0
13;industrial_complex;1551.00;10.00;513.00;0.48;0
13;industrial_complex;1554.00;10.00;526.00;3.15;0
